candidate_id,myneta_url,candidate,constituency_id,constituency,age,party_code,criminal_cases_flag,education_level,movable_assets,movable_assets_rs,movable_assets_img,immovable_assets,immovable_assets_rs,immovable_assets_img,total_assets,total_assets_rs,total_assets_img,liabilities,liabilities_rs,liabilities_img,pan_given,serious_ipc_counts
2554,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2554,Mahendran A.,212,UDUMALAIPETTAI,34,IND,No,8th Pass,,,1,"3,50,000 ~ 3 Lacs+",350000,,,,1,"12,21,327 ~ 12 Lacs+",1221327,,Y,0
2553,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2553,Padmendraprakash A.,212,UDUMALAIPETTAI,48,IND,No,8th Pass,,,1,0 ~,0,,,,1,"12,90,000 ~ 12 Lacs+",1290000,,Y,0
1300,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1300,Radhakrishnan K.,212,UDUMALAIPETTAI,60,AIADMK,Yes 3,Graduate,,,1,"1,89,00,000 ~ 1 Crore+",18900000,,,,1,"50,00,000 ~ 50 Lacs+",5000000,,Y,0
203,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=203,Ram Kumar M.,212,UDUMALAIPETTAI,30,Naam Tamilar Katchi,No,Graduate Professional,,,1,0 ~,0,,,,1,"6,16,139 ~ 6 Lacs+",616139,,Y,0
2555,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2555,Ramasamy S.,212,UDUMALAIPETTAI,67,IND,No,12th Pass,,,1,"27,00,000 ~ 27 Lacs+",2700000,,,,1,0 ~,0,,Y,0
1079,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1079,Sankar K.,212,UDUMALAIPETTAI,50,Tamilaga Vettri Kazhagam,No,Literate,,,1,"24,75,000 ~ 24 Lacs+",2475000,,,,1,"7,02,901 ~ 7 Lacs+",702901,,Y,0
2549,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2549,Umar Ali D.,212,UDUMALAIPETTAI,58,IND,No,Illiterate,,,1,"8,00,000 ~ 8 Lacs+",800000,,,,1,0 ~,0,,Y,0
1592,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1592,A Poongodi,213,CHENGAM (SC),35,IND,No,12th Pass,,,1,0 ~,0,,,,1,"3,34,000 ~ 3 Lacs+",334000,,Y,0
1591,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1591,A.Bharathi,213,CHENGAM (SC),34,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1588,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1588,A.Chidambaram,213,CHENGAM (SC),42,IND,No,12th Pass,,,1,"11,00,000 ~ 11 Lacs+",1100000,,,,1,0 ~,0,,Y,0
1584,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1584,C Selvan,213,CHENGAM (SC),44,Republican Party of India (Athawale),No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1587,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1587,C.Malathi,213,CHENGAM (SC),39,Tamizhaga Vaazhvurimai Katchi,No,8th Pass,,,1,"8,00,000 ~ 8 Lacs+",800000,,,,1,"46,000 ~ 46 Thou+",46000,,Y,0
1590,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1590,D Dhilipkumar,213,CHENGAM (SC),28,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
24,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=24,J.Shoba,213,CHENGAM (SC),31,Naam Tamilar Katchi,No,Post Graduate,,,1,"1,20,000 ~ 1 Lacs+",120000,,,,1,"8,10,000 ~ 8 Lacs+",810000,,Y,0
1585,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1585,K Bharathidhasan,213,CHENGAM (SC),46,Tamilaga Vettri Kazhagam,Yes 1,Graduate,,,1,"2,14,34,700 ~ 2 Crore+",21434700,,,,1,0 ~,0,,Y,1
1586,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1586,K Manikandan,213,CHENGAM (SC),30,Makkal Sananayaga Kudiyarasu Katchi,Yes 1,12th Pass,,,1,0 ~,0,,,,1,"9,67,790 ~ 9 Lacs+",967790,,Y,0
1595,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1595,K.Velu,213,CHENGAM (SC),35,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1593,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1593,M.Mugilarasan,213,CHENGAM (SC),33,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1154,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1154,M.P.Giri,213,CHENGAM (SC),51,DMK,No,10th Pass,,,1,"3,62,50,000 ~ 3 Crore+",36250000,,,,1,"6,65,96,238 ~ 6 Crore+",66596238,,Y,0
1594,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1594,M.Raman Masilamani,213,CHENGAM (SC),63,IND,No,5th Pass,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,0 ~,0,,Y,0
1589,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1589,P.Selvam,213,CHENGAM (SC),47,IND,No,Post Graduate,,,1,"2,00,000 ~ 2 Lacs+",200000,,,,1,"54,000 ~ 54 Thou+",54000,,Y,0
1155,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1155,S.Velu,213,CHENGAM (SC),53,AIADMK,No,Graduate,,,1,"8,07,70,412 ~ 8 Crore+",80770412,,,,1,"12,78,000 ~ 12 Lacs+",1278000,,Y,0
1871,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1871,Velu. K,214,TIRUVANNAMALAI,42,IND,No,8th Pass,,,1,"1,25,000 ~ 1 Lacs+",125000,,,,1,0 ~,0,,Y,0
1856,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1856,Adhithya Palanisamy. A,214,TIRUVANNAMALAI,40,IND,No,Post Graduate,,,1,"77,20,000 ~ 77 Lacs+",7720000,,,,1,"1,16,28,403 ~ 1 Crore+",11628403,,Y,0
1857,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1857,Ananth. A. M,214,TIRUVANNAMALAI,47,IND,No,Graduate Professional,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,0 ~,0,,Y,0
1855,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1855,Anbalagan. M,214,TIRUVANNAMALAI,63,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1854,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1854,Arul Anand. V,214,TIRUVANNAMALAI,48,IND,No,Others,,,1,"16,50,000 ~ 16 Lacs+",1650000,,,,1,0 ~,0,,Y,0
1295,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1295,Arul Arumugam,214,TIRUVANNAMALAI,43,Tamilaga Vettri Kazhagam,Yes 13,Post Graduate,,,1,"3,20,00,000 ~ 3 Crore+",32000000,,,,1,0 ~,0,,Y,0
1853,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1853,Arul. K,214,TIRUVANNAMALAI,39,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1849,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1849,Benny Rajan. C.J,214,TIRUVANNAMALAI,48,Republican Party of India (Athawale),No,Graduate,,,1,"3,36,000 ~ 3 Lacs+",336000,,,,1,"23,04,113 ~ 23 Lacs+",2304113,,Y,0
1858,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1858,Elumalai. A S/O Arumugam,214,TIRUVANNAMALAI,65,IND,No,Literate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1294,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1294,Elumalai. C,214,TIRUVANNAMALAI,67,BJP,Yes 5,Post Graduate,,,1,"4,54,21,022 ~ 4 Crore+",45421022,,,,1,"1,85,00,000 ~ 1 Crore+",18500000,,Y,4
1859,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1859,Elumalai. C S/O Chinnakuzhanthai,214,TIRUVANNAMALAI,54,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1860,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1860,Elumalai. C S/O Chinnarasu,214,TIRUVANNAMALAI,41,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1847,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1847,Kannan. P,214,TIRUVANNAMALAI,49,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1861,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1861,Kothandapani. B,214,TIRUVANNAMALAI,48,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1864,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1864,Maheswari. R,214,TIRUVANNAMALAI,50,IND,No,12th Pass,,,1,"18,00,000 ~ 18 Lacs+",1800000,,,,1,"26,00,000 ~ 26 Lacs+",2600000,,Y,0
1850,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1850,Malli. S,214,TIRUVANNAMALAI,30,Tamizhaga Vaazhvurimai Katchi,No,10th Pass,,,1,"2,00,000 ~ 2 Lacs+",200000,,,,1,0 ~,0,,Y,0
1865,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1865,Marikkannu. E,214,TIRUVANNAMALAI,33,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1866,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1866,Moorthy. P,214,TIRUVANNAMALAI,43,IND,No,8th Pass,,,1,"1,50,000 ~ 1 Lacs+",150000,,,,1,0 ~,0,,Y,0
1848,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1848,Nakkiran. A,214,TIRUVANNAMALAI,51,Thamizhaka Padaippalar Makkal Katchi,No,Literate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1863,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1863,Palani. N,214,TIRUVANNAMALAI,58,IND,No,12th Pass,,,1,"60,00,000 ~ 60 Lacs+",6000000,,,,1,0 ~,0,,Y,0
1868,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1868,Raja. V,214,TIRUVANNAMALAI,50,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1867,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1867,Ramesh. V,214,TIRUVANNAMALAI,61,IND,No,12th Pass,,,1,"4,61,20,000 ~ 4 Crore+",46120000,,,,1,"95,10,000 ~ 95 Lacs+",9510000,,Y,0
1862,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1862,Salam .M,214,TIRUVANNAMALAI,71,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1293,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1293,Velu. E.V,214,TIRUVANNAMALAI,76,DMK,No,Post Graduate,,,1,"17,40,00,000 ~ 17 Crore+",174000000,,,,1,0 ~,0,,Y,0
1852,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1852,Velu. V,214,TIRUVANNAMALAI,39,Anti Corruption Dynamic Party,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1870,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1870,Venkatesan. M,214,TIRUVANNAMALAI,43,IND,No,Graduate Professional,,,1,"7,11,000 ~ 7 Lacs+",711000,,,,1,0 ~,0,,Y,0
1869,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1869,Vignesh. M,214,TIRUVANNAMALAI,34,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
200,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=200,Vignesh. S,214,TIRUVANNAMALAI,33,Naam Tamilar Katchi,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1851,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1851,Vijayakumar. S,214,TIRUVANNAMALAI,47,Naadaalum Makkal Katchi,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3565,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3565,Athiyamaan.M,215,KILPENNATHUR,33,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
342,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=342,Dhilipkumar.D,215,KILPENNATHUR,28,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3564,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3564,Janakiraman.R,215,KILPENNATHUR,61,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Yes 1,12th Pass,,,1,"2,05,000 ~ 2 Lacs+",205000,,,,1,0 ~,0,,Y,2
65,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=65,Loganathan.V,215,KILPENNATHUR,40,Naam Tamilar Katchi,No,Graduate Professional,,,1,"90,00,800 ~ 90 Lacs+",9000800,,,,1,0 ~,0,,Y,0
3563,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3563,Lokeshwaran.R,215,KILPENNATHUR,27,Anti Corruption Dynamic Party,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3573,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3573,Murugan.M,215,KILPENNATHUR,53,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3570,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3570,Pichandi.D,215,KILPENNATHUR,61,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,N,0
3571,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3571,Pichandi.R,215,KILPENNATHUR,55,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
3572,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3572,Pichandi.V,215,KILPENNATHUR,60,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1102,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1102,Pitchandi.K,215,KILPENNATHUR,71,DMK,No,Post Graduate,,,1,"2,97,95,000 ~ 2 Crore+",29795000,,,,1,"45,45,650 ~ 45 Lacs+",4545650,,Y,0
262,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=262,Raja.D,215,KILPENNATHUR,33,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,"4,50,750 ~ 4 Lacs+",450750,,,,1,"14,54,000 ~ 14 Lacs+",1454000,,Y,0
3576,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3576,Rajasekar.I,215,KILPENNATHUR,34,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
344,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=344,Rajkumar.R,215,KILPENNATHUR,38,IND,No,12th Pass,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,0 ~,0,,Y,0
3575,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3575,Ramachandiran.R,215,KILPENNATHUR,35,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3566,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3566,Ramachandran.K S/O Kaliyamoorthi,215,KILPENNATHUR,47,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3574,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3574,Ramachandran.K S/O Kannan,215,KILPENNATHUR,55,IND,No,Illiterate,,,1,"1,55,00,000 ~ 1 Crore+",15500000,,,,1,0 ~,0,,N,0
1173,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1173,Ramachandran.S,215,KILPENNATHUR,65,AIADMK,No,10th Pass,,,1,"10,52,25,500 ~ 10 Crore+",105225500,,,,1,"15,56,13,312 ~ 15 Crore+",155613312,,Y,0
3568,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3568,Sampathraj.M,215,KILPENNATHUR,46,IND,No,Graduate,,,1,"3,70,000 ~ 3 Lacs+",370000,,,,1,"5,50,000 ~ 5 Lacs+",550000,,Y,0
343,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=343,Santhoshkumar.E,215,KILPENNATHUR,35,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3567,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3567,Sasikumar.S,215,KILPENNATHUR,49,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
341,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=341,Shanmugam.A,215,KILPENNATHUR,58,Thamizhaka Padaippalar Makkal Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3569,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3569,Suryaprakash.S,215,KILPENNATHUR,34,IND,No,Doctorate,,,1,"7,04,000 ~ 7 Lacs+",704000,,,,1,0 ~,0,,Y,0
1367,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1367,Agri Krishnamurthy. S S,216,KALASAPAKKAM,66,AIADMK,Yes 1,Graduate Professional,,,1,"3,97,87,100 ~ 3 Crore+",39787100,,,,1,"2,76,12,118 ~ 2 Crore+",27612118,,Y,0
387,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=387,Balaji. P,216,KALASAPAKKAM,53,IND,No,Literate,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,"10,00,000 ~ 10 Lacs+",1000000,,Y,0
388,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=388,Baskaran. R,216,KALASAPAKKAM,52,IND,No,Others,,,1,"15,00,000 ~ 15 Lacs+",1500000,,,,1,0 ~,0,,Y,0
389,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=389,Deiveegan. P,216,KALASAPAKKAM,50,IND,No,12th Pass,,,1,"62,55,000 ~ 62 Lacs+",6255000,,,,1,"9,66,700 ~ 9 Lacs+",966700,,Y,0
384,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=384,Elumalai. P,216,KALASAPAKKAM,34,Tamilaga Vettri Kazhagam,No,Graduate Professional,,,1,"8,00,000 ~ 8 Lacs+",800000,,,,1,"5,35,000 ~ 5 Lacs+",535000,,Y,0
3524,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3524,Elumalai. S,216,KALASAPAKKAM,46,IND,No,10th Pass,,,1,"40,00,000 ~ 40 Lacs+",4000000,,,,1,"2,83,500 ~ 2 Lacs+",283500,,Y,0
3525,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3525,Elumalai. T,216,KALASAPAKKAM,61,IND,No,12th Pass,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,"1,85,000 ~ 1 Lacs+",185000,,Y,0
3526,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3526,Kamaraj. G,216,KALASAPAKKAM,46,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3530,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3530,Kothandapani. B,216,KALASAPAKKAM,48,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3528,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3528,Krishnamurthy. M,216,KALASAPAKKAM,54,IND,No,5th Pass,,,1,"24,50,000 ~ 24 Lacs+",2450000,,,,1,0 ~,0,,Y,0
3529,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3529,Krishnamurthy. R,216,KALASAPAKKAM,63,IND,No,5th Pass,,,1,"2,80,000 ~ 2 Lacs+",280000,,,,1,"25,000 ~ 25 Thou+",25000,,Y,0
3527,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3527,Krishnamurthy. S,216,KALASAPAKKAM,56,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
386,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=386,Manikandan. K,216,KALASAPAKKAM,29,IND,No,Graduate Professional,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"64,000 ~ 64 Thou+",64000,,Y,0
3532,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3532,Raja. N,216,KALASAPAKKAM,52,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
385,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=385,Santhakumaran. A,216,KALASAPAKKAM,44,IND,No,Graduate Professional,,,1,"6,60,000 ~ 6 Lacs+",660000,,,,1,0 ~,0,,Y,0
3531,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3531,Saravanan. K,216,KALASAPAKKAM,42,IND,No,10th Pass,,,1,"23,50,000 ~ 23 Lacs+",2350000,,,,1,0 ~,0,,Y,0
1366,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1366,Saravanan. P.S.T,216,KALASAPAKKAM,57,DMK,No,Post Graduate,,,1,"5,87,96,000 ~ 5 Crore+",58796000,,,,1,"1,86,255 ~ 1 Lacs+",186255,,Y,0
3522,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3522,Saravanan. V,216,KALASAPAKKAM,39,Tamizhaga Vaazhvurimai Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3521,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3521,Sathya. V,216,KALASAPAKKAM,35,Naadaalum Makkal Katchi,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
53,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=53,Seetha Sivanandam. P,216,KALASAPAKKAM,36,Naam Tamilar Katchi,No,Post Graduate,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,0 ~,0,,Y,0
3523,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3523,Suman. M,216,KALASAPAKKAM,43,Aanaithinthiya Jananayaka Pathukappu Kazhagam,No,12th Pass,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,"8,88,569 ~ 8 Lacs+",888569,,Y,0
1080,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1080,Abishek. R,217,POLUR,30,Tamilaga Vettri Kazhagam,Yes 1,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,1
1828,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1828,Banupriya. D,217,POLUR,43,Republican Party of India (Athawale),No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1834,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1834,Baskaran. C,217,POLUR,50,IND,No,10th Pass,,,1,"9,00,000 ~ 9 Lacs+",900000,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
1221,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1221,Baskaran. C. R,217,POLUR,64,Pattali Makkal Katchi,No,Post Graduate,,,1,"2,84,00,000 ~ 2 Crore+",28400000,,,,1,0 ~,0,,Y,0
1827,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1827,Dhavamani. P,217,POLUR,56,Anti Corruption Dynamic Party,No,12th Pass,,,1,"79,88,000 ~ 79 Lacs+",7988000,,,,1,"31,70,000 ~ 31 Lacs+",3170000,,Y,0
1830,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1830,Ezhil Arasu. M M.A. L.L.M.,217,POLUR,42,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1829,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1829,Manikandan. R,217,POLUR,38,Aanaithinthiya Jananayaka Pathukappu Kazhagam,No,Others,,,1,0 ~,0,,,,1,"5,80,000 ~ 5 Lacs+",580000,,Y,0
1835,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1835,Purusothaman. M,217,POLUR,43,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1832,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1832,Saravanan. M,217,POLUR,40,IND,No,Graduate,,,1,0 ~,0,,,,1,"45,000 ~ 45 Thou+",45000,,Y,0
1831,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1831,Saravanan. P,217,POLUR,48,IND,No,8th Pass,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,0 ~,0,,N,0
1220,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1220,Saravanan. P,217,POLUR,51,Desiya Murpokku Dravida Kazhagam,Yes 1,Post Graduate,,,1,"1,28,75,000 ~ 1 Crore+",12875000,,,,1,"19,94,707 ~ 19 Lacs+",1994707,,Y,0
1825,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1825,Shanmugavelu. A,217,POLUR,49,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1833,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1833,Subha. A,217,POLUR,41,IND,No,12th Pass,,,1,0 ~,0,,,,1,"7,80,000 ~ 7 Lacs+",780000,,Y,0
1826,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1826,Syed Mukram. R. N,217,POLUR,39,Tamizhaga Vaazhvurimai Katchi,No,5th Pass,,,1,"5,82,500 ~ 5 Lacs+",582500,,,,1,0 ~,0,,Y,0
129,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=129,Umadevi. A,217,POLUR,42,Naam Tamilar Katchi,No,Graduate,,,1,"37,21,000 ~ 37 Lacs+",3721000,,,,1,"35,78,457 ~ 35 Lacs+",3578457,,Y,0
3409,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3409,Ammu. V,218,ARANI,52,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3414,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3414,Baskaran. S,218,ARANI,47,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3413,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3413,Dhamotharan. M,218,ARANI,44,IND,No,Graduate,,,1,"35,90,000 ~ 35 Lacs+",3590000,,,,1,0 ~,0,,Y,0
315,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=315,Dhavamani. R,218,ARANI,34,Naam Tamilar Katchi,No,Post Graduate,,,1,"7,39,087 ~ 7 Lacs+",739087,,,,1,"15,47,929 ~ 15 Lacs+",1547929,,Y,0
313,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=313,Ekambaram. V,218,ARANI,47,IND,No,10th Pass,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,0 ~,0,,Y,0
403,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=403,Ganapathy. S,218,ARANI,34,Thamizhaka Padaippalar Makkal Katchi,No,Others,,,1,0 ~,0,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
3418,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3418,Jayanthi. E,218,ARANI,44,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3419,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3419,Jayanthi. M,218,ARANI,52,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1406,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1406,Jayasudha. L,218,ARANI,51,AIADMK,No,12th Pass,,,1,"28,75,14,000 ~ 28 Crore+",287514000,,,,1,"9,13,89,457 ~ 9 Crore+",91389457,,Y,0
